time realx realy realh kalx kaly kalh gpsx gpsy gpsh kinx kiny kinh imuh
49.989 2.88174 -2.37079 -179.394 3.02871 -2.47081 -179.213 3.17339 -0.978698 170.653 2.28852 -2.5051 189.091 -40.6156
50.006 2.88147 -2.39628 -179.404 3.02847 -2.49544 -179.223 3.0703 -2.00037 -174.238 2.28445 -2.5306 189.07 -40.6261
50.023 2.88121 -2.4218 -179.424 3.02823 -2.52009 -179.244 3.0703 -2.00037 -174.238 2.28037 -2.55619 189.07 -40.6464
50.04 2.88095 -2.44729 -179.435 3.02801 -2.54473 -179.254 3.0703 -2.00037 -174.238 2.2763 -2.58176 189.049 -40.6569
50.057 2.88071 -2.4728 -179.455 3.02778 -2.56941 -179.274 3.0703 -2.00037 -174.238 2.27223 -2.60734 189.049 -40.6772
50.074 2.88047 -2.49832 -179.466 3.02757 -2.59402 -179.285 3.0703 -2.00037 -174.238 2.26816 -2.63298 189.027 -40.6877
50.091 2.88023 -2.52381 -179.486 3.02736 -2.61876 -179.305 3.0703 -2.00037 -174.238 2.26411 -2.65847 189.027 -40.7079
50.1079 2.88001 -2.54928 -179.497 3.02716 -2.64348 -179.316 3.0703 -2.00037 -174.238 2.26005 -2.68413 189.006 -40.7185
50.125 2.87979 -2.57484 -179.517 3.02696 -2.66817 -179.336 3.0703 -2.00037 -174.238 2.25597 -2.70985 189.006 -40.7388
50.142 2.87957 -2.60036 -179.527 3.02677 -2.69286 -179.347 3.0703 -2.00037 -174.238 2.25193 -2.73545 188.984 -40.7493
50.159 2.87937 -2.62582 -179.548 3.02659 -2.71751 -179.367 3.0703 -2.00037 -174.238 2.24789 -2.76096 188.984 -40.7695
50.1765 2.87916 -2.65211 -179.558 3.02641 -2.74285 -179.377 3.0703 -2.00037 -174.238 2.24373 -2.7874 188.962 -40.78
50.194 2.87897 -2.67834 -179.579 3.02624 -2.76808 -179.398 3.0703 -2.00037 -174.238 2.23959 -2.81362 188.962 -40.8008
50.2116 2.87877 -2.70475 -179.589 3.02608 -2.79355 -179.408 3.0703 -2.00037 -174.238 2.23545 -2.84001 188.94 -40.8112
50.229 2.87859 -2.73088 -179.61 3.02592 -2.81891 -179.429 3.0703 -2.00037 -174.238 2.23133 -2.86616 188.94 -40.8318
50.246 2.87842 -2.75637 -179.62 3.02578 -2.8437 -179.439 3.0703 -2.00037 -174.238 2.22731 -2.89186 188.919 -40.8422
50.263 2.87825 -2.78189 -179.621 3.02563 -2.86842 -179.44 3.0703 -2.00037 -174.238 2.22327 -2.91758 188.919 -40.8428
50.28 2.87808 -2.80736 -179.631 3.02548 -2.89308 -179.45 3.0703 -2.00037 -174.238 2.21925 -2.94316 188.919 -40.8532
50.2969 2.87792 -2.83284 -179.632 3.02534 -2.91773 -179.451 3.0703 -2.00037 -174.238 2.21525 -2.9687 188.919 -40.8538
50.314 2.87776 -2.85839 -179.642 3.0252 -2.94246 -179.461 3.0703 -2.00037 -174.238 2.21122 -2.99433 188.919 -40.8642
50.331 2.8776 -2.88389 -179.643 3.02507 -2.96721 -179.462 3.0703 -2.00037 -174.238 2.20722 -3.01987 188.919 -40.8649
50.3479 2.87744 -2.90935 -179.653 3.02493 -2.9919 -179.473 3.0703 -2.00037 -174.238 2.2032 -3.04548 188.919 -40.8753
50.365 2.87729 -2.935 -179.654 3.0248 -3.01677 -179.473 3.0703 -2.00037 -174.238 2.19916 -3.07124 188.919 -40.8759
50.382 2.87714 -2.96036 -179.664 3.02467 -3.04128 -179.483 3.0703 -2.00037 -174.238 2.19516 -3.09673 188.919 -40.8861
50.399 2.87699 -2.98592 -179.665 3.02454 -3.06597 -179.484 3.0703 -2.00037 -174.238 2.19115 -3.12227 188.919 -40.8867
50.416 2.87684 -3.01139 -179.675 3.02441 -3.09077 -179.494 3.0703 -2.00037 -174.238 2.18715 -3.14775 188.919 -40.8969
50.433 2.8767 -3.03691 -179.676 3.02429 -3.11558 -179.495 3.0703 -2.00037 -174.238 2.18311 -3.17346 188.919 -40.8975
50.45 2.87655 -3.06241 -179.686 3.02416 -3.14024 -179.505 3.0703 -2.00037 -174.238 2.17908 -3.19914 188.919 -40.9077
50.467 2.87641 -3.0879 -179.686 3.02404 -3.16493 -179.506 3.0703 -2.00037 -174.238 2.17508 -3.22462 188.919 -40.9083
50.484 2.87628 -3.11341 -179.697 3.02393 -3.18969 -179.516 3.0703 -2.00037 -174.238 2.17107 -3.25022 188.919 -40.9186
50.501 2.87614 -3.13891 -179.697 3.02381 -3.21437 -179.516 3.0703 -2.00037 -174.238 2.16705 -3.2758 188.919 -40.9191
50.518 2.87601 -3.1644 -179.707 3.0237 -3.23919 -179.527 3.0703 -2.00037 -174.238 2.16304 -3.30134 188.919 -40.9294
50.535 2.87588 -3.18995 -179.708 3.02358 -3.26404 -179.527 3.0703 -2.00037 -174.238 2.15901 -3.32705 188.919 -40.93
50.552 2.87575 -3.21541 -179.718 3.02347 -3.28866 -179.537 3.0703 -2.00037 -174.238 2.15499 -3.35269 188.919 -40.9402
50.569 2.87563 -3.24094 -179.719 3.02337 -3.31345 -179.538 3.0703 -2.00037 -174.238 2.15099 -3.37818 188.919 -40.9407
50.5866 2.8755 -3.26733 -179.73 3.02326 -3.33907 -179.549 3.0703 -2.00037 -174.238 2.14682 -3.40471 188.919 -40.9517
50.604 2.87538 -3.29346 -179.73 3.02316 -3.36451 -179.55 3.0703 -2.00037 -174.238 2.1427 -3.43096 188.919 -40.9524
50.621 2.87526 -3.31897 -179.741 3.02306 -3.38928 -179.56 3.0703 -2.00037 -174.238 2.13867 -3.45668 188.919 -40.9627
50.638 2.87514 -3.34448 -179.741 3.02296 -3.41417 -179.561 3.0703 -2.00037 -174.238 2.13465 -3.48227 188.919 -40.9634
50.655 2.87503 -3.36995 -179.752 3.02287 -3.43882 -179.571 3.0703 -2.00037 -174.238 2.13062 -3.50797 188.919 -40.9737
50.672 2.87492 -3.3955 -179.752 3.02277 -3.46366 -179.572 3.0703 -2.00037 -174.238 2.12661 -3.5335 188.919 -40.9744
50.689 2.87481 -3.42099 -179.763 3.02268 -3.48838 -179.582 3.0703 -2.00037 -174.238 2.12259 -3.55911 188.919 -40.9847
50.706 2.87471 -3.4465 -179.763 3.02259 -3.51321 -179.583 3.0703 -2.00037 -174.238 2.11858 -3.58467 188.919 -40.9853
50.723 2.8746 -3.47201 -179.774 3.0225 -3.53791 -179.593 3.0703 -2.00037 -174.238 2.11455 -3.61033 188.919 -40.9957
50.74 2.8745 -3.49748 -179.774 3.02242 -3.56271 -179.594 3.0703 -2.00037 -174.238 2.11056 -3.63577 188.919 -40.9963
50.757 2.87441 -3.52298 -179.785 3.02234 -3.58754 -179.604 3.0703 -2.00037 -174.238 2.10654 -3.66142 188.919 -41.0067
50.774 2.87431 -3.5485 -179.785 3.02226 -3.61243 -179.605 3.0703 -2.00037 -174.238 2.10251 -3.68706 188.919 -41.0073
50.7916 2.87421 -3.57491 -179.796 3.02218 -3.63817 -179.616 3.0703 -2.00037 -174.238 2.09833 -3.71369 188.919 -41.0184
50.809 2.87412 -3.60105 -179.797 3.02211 -3.66366 -179.616 3.0703 -2.00037 -174.238 2.0942 -3.74001 188.919 -41.0192
50.826 2.87403 -3.6265 -179.808 3.02203 -3.68837 -179.627 3.0703 -2.00037 -174.238 2.09017 -3.76569 188.919 -41.0296
50.843 2.87395 -3.65203 -179.808 3.02196 -3.71313 -179.628 3.0703 -2.00037 -174.238 2.08617 -3.79123 188.919 -41.0303
50.86 2.87386 -3.67751 -179.819 3.02189 -3.73793 -179.638 3.0703 -2.00037 -174.238 2.08216 -3.81676 188.919 -41.0408
50.877 2.87378 -3.70303 -179.82 3.02183 -3.76275 -179.639 3.0703 -2.00037 -174.238 2.07814 -3.84236 188.919 -41.0415
50.894 2.87371 -3.72853 -179.83 3.02176 -3.78746 -179.649 3.0703 -2.00037 -174.238 2.07412 -3.86796 188.919 -41.052
50.911 2.87363 -3.75404 -179.831 3.0217 -3.81216 -179.65 3.0703 -2.00037 -174.238 2.07013 -3.89344 188.919 -41.0527
50.928 2.87356 -3.77954 -179.841 3.02164 -3.83704 -179.66 3.0703 -2.00037 -174.238 2.06613 -3.91891 188.919 -41.0631
50.945 2.87349 -3.80505 -179.842 3.02158 -3.86187 -179.661 3.0703 -2.00037 -174.238 2.0621 -3.94457 188.919 -41.0639
50.962 2.87342 -3.83055 -179.852 3.02153 -3.88668 -179.672 3.0703 -2.00037 -174.238 2.05808 -3.97017 188.919 -41.0743
50.979 2.87335 -3.85606 -179.853 3.02147 -3.91158 -179.672 3.0703 -2.00037 -174.238 2.05407 -3.99575 188.919 -41.0751
50.996 2.87329 -3.88159 -179.864 3.02142 -3.93637 -179.683 3.0703 -2.00037 -174.238 2.05004 -4.02146 188.919 -41.0855
51.013 2.87323 -3.9071 -179.864 3.02031 -3.96329 -179.684 2.65754 -4.32223 -169.92 2.04603 -4.04697 188.919 -41.0863
51.03 2.87317 -3.93264 -179.875 3.01919 -3.99027 -179.694 2.65754 -4.32223 -169.92 2.04201 -4.0726 188.919 -41.0968
51.047 2.87312 -3.95808 -179.876 3.01809 -4.01713 -179.695 2.65754 -4.32223 -169.92 2.03801 -4.09811 188.919 -41.0976
51.064 2.87306 -3.98359 -179.886 3.01699 -4.04401 -179.705 2.65754 -4.32223 -169.92 2.03399 -4.12373 188.919 -41.1081
51.081 2.87301 -4.00911 -179.887 3.01589 -4.07099 -179.706 2.65754 -4.32223 -169.92 2.02998 -4.14926 188.919 -41.1089
51.098 2.87296 -4.03459 -179.897 3.0148 -4.09783 -179.717 2.65754 -4.32223 -169.92 2.02596 -4.17488 188.919 -41.1194
51.115 2.87292 -4.06013 -179.918 3.01371 -4.12489 -179.737 2.65754 -4.32223 -169.92 2.02195 -4.20044 188.919 -41.1396
51.132 2.87289 -4.08563 -179.928 3.01265 -4.15172 -179.747 2.65754 -4.32223 -169.92 2.01793 -4.22613 188.897 -41.1501
51.149 2.87286 -4.11115 -179.948 3.01158 -4.17868 -179.768 2.65754 -4.32223 -169.92 2.01393 -4.25165 188.897 -41.1704
51.166 2.87284 -4.13664 -179.959 3.01054 -4.20544 -179.778 2.65754 -4.32223 -169.92 2.00994 -4.27728 188.876 -41.1809
51.183 2.87283 -4.16213 -179.979 3.00949 -4.23242 -179.798 2.65754 -4.32223 -169.92 2.00597 -4.30271 188.876 -41.2011
51.2 2.87282 -4.18765 -179.99 3.00846 -4.25927 -179.809 2.65754 -4.32223 -169.92 2.00197 -4.32843 188.854 -41.2116
51.217 2.87282 -4.21316 179.99 3.00743 -4.28626 -179.829 2.65754 -4.32223 -169.92 1.99799 -4.35395 188.854 -41.2318
51.234 2.87283 -4.23869 179.98 3.00641 -4.31313 -179.839 2.65754 -4.32223 -169.92 1.994 -4.37965 188.833 -41.2423
51.251 2.87284 -4.26423 179.959 3.00541 -4.34002 -179.86 2.65754 -4.32223 -169.92 1.99003 -4.40521 188.833 -41.2625
51.268 2.87286 -4.28972 179.949 3.00441 -4.36689 -179.87 2.65754 -4.32223 -169.92 1.98607 -4.43077 188.812 -41.273
51.285 2.87289 -4.31518 179.929 3.00342 -4.39387 -179.89 2.65754 -4.32223 -169.92 1.98211 -4.45629 188.812 -41.2931
51.302 2.87292 -4.34069 179.918 3.00245 -4.42069 -179.901 2.65754 -4.32223 -169.92 1.97814 -4.48205 188.79 -41.3036
51.319 2.87296 -4.3662 179.898 3.00148 -4.44753 -179.921 2.65754 -4.32223 -169.92 1.97419 -4.50755 188.79 -41.3237
51.336 2.87301 -4.39172 179.888 3.00052 -4.47455 -179.931 2.65754 -4.32223 -169.92 1.97025 -4.53315 188.769 -41.3342
51.353 2.87306 -4.41725 179.868 2.99957 -4.50138 -179.952 2.65754 -4.32223 -169.92 1.96628 -4.55886 188.769 -41.3544
51.37 2.87313 -4.44272 179.857 2.99863 -4.5283 -179.962 2.65754 -4.32223 -169.92 1.96236 -4.58437 188.748 -41.3648
51.387 2.87319 -4.46821 179.837 2.9977 -4.5551 -179.982 2.65754 -4.32223 -169.92 1.95842 -4.61002 188.748 -41.385
51.404 2.87327 -4.49373 179.807 2.99678 -4.58199 179.988 2.65754 -4.32223 -169.92 1.9545 -4.6356 188.726 -41.4149
51.421 2.87336 -4.51925 179.787 2.99588 -4.60886 179.968 2.65754 -4.32223 -169.92 1.95059 -4.66121 188.695 -41.4351
51.438 2.87347 -4.54478 179.757 2.99499 -4.63578 179.938 2.65754 -4.32223 -169.92 1.94668 -4.68683 188.673 -41.465
51.455 2.87358 -4.57025 179.737 2.99411 -4.66261 179.918 2.65754 -4.32223 -169.92 1.9428 -4.71242 188.642 -41.4852
51.472 2.8737 -4.59576 179.707 2.99325 -4.68959 179.888 2.65754 -4.32223 -169.92 1.93892 -4.73805 188.62 -41.5151
51.489 2.87384 -4.6213 179.687 2.99239 -4.71649 179.867 2.65754 -4.32223 -169.92 1.93504 -4.76378 188.588 -41.5353
51.506 2.87398 -4.64674 179.676 2.99156 -4.74337 179.857 2.65754 -4.32223 -169.92 1.93119 -4.78935 188.567 -41.5458
51.523 2.87413 -4.67226 179.656 2.99073 -4.77016 179.837 2.65754 -4.32223 -169.92 1.92732 -4.81506 188.567 -41.5661
51.54 2.87428 -4.69776 179.645 2.98992 -4.79686 179.826 2.65754 -4.32223 -169.92 1.92349 -4.8406 188.546 -41.5766
51.557 2.87444 -4.72327 179.625 2.9891 -4.82384 179.806 2.65754 -4.32223 -169.92 1.91966 -4.86608 188.546 -41.5968
51.574 2.87461 -4.74877 179.615 2.9883 -4.8507 179.795 2.65754 -4.32223 -169.92 1.91581 -4.89181 188.524 -41.6073
51.591 2.87479 -4.77429 179.594 2.98751 -4.87743 179.775 2.65754 -4.32223 -169.92 1.91197 -4.91744 188.524 -41.6276
51.6081 2.87497 -4.79983 179.584 2.98672 -4.90445 179.765 2.65754 -4.32223 -169.92 1.90815 -4.94299 188.503 -41.6381
51.625 2.87516 -4.82532 179.564 2.98595 -4.93119 179.745 2.65754 -4.32223 -169.92 1.90431 -4.9687 188.503 -41.6583
51.642 2.87536 -4.85083 179.534 2.98519 -4.95816 179.715 2.65754 -4.32223 -169.92 1.9005 -4.99427 188.482 -41.6882
51.659 2.87558 -4.87629 179.514 2.98444 -4.98504 179.694 2.65754 -4.32223 -169.92 1.89669 -5.01995 188.45 -41.7084
51.676 2.8758 -4.90179 179.484 2.98371 -5.01187 179.664 2.65754 -4.32223 -169.92 1.89288 -5.04567 188.428 -41.7383
51.693 2.87603 -4.92732 179.463 2.98299 -5.03869 179.644 2.65754 -4.32223 -169.92 1.88911 -5.0713 188.397 -41.7586
51.71 2.87628 -4.95284 179.433 2.98229 -5.06542 179.614 2.65754 -4.32223 -169.92 1.88534 -5.09694 188.375 -41.7885
51.727 2.87654 -4.97833 179.413 2.98161 -5.09211 179.594 2.65754 -4.32223 -169.92 1.88161 -5.12242 188.344 -41.8088
51.7441 2.8768 -5.00385 179.383 2.98093 -5.11885 179.564 2.65754 -4.32223 -169.92 1.87787 -5.14798 188.323 -41.8388
51.761 2.87708 -5.02936 179.363 2.98028 -5.14555 179.544 2.65754 -4.32223 -169.92 1.87416 -5.17351 188.291 -41.859
51.7781 2.87737 -5.05486 179.333 2.97963 -5.17229 179.514 2.65754 -4.32223 -169.92 1.87046 -5.19905 188.27 -41.889
51.7951 2.87767 -5.08037 179.313 2.97899 -5.19918 179.494 2.65754 -4.32223 -169.92 1.86676 -5.2246 188.238 -41.9093
51.812 2.87798 -5.10582 179.302 2.97836 -5.22597 179.483 2.65754 -4.32223 -169.92 1.86306 -5.25026 188.217 -41.9198
51.829 2.8783 -5.13135 179.282 2.97775 -5.25275 179.463 2.65754 -4.32223 -169.92 1.85935 -5.27594 188.217 -41.9401
51.846 2.87862 -5.15683 179.271 2.97714 -5.27947 179.452 2.65754 -4.32223 -169.92 1.85568 -5.30152 188.195 -41.9507
51.8631 2.87895 -5.18238 179.251 2.97653 -5.30645 179.432 2.65754 -4.32223 -169.92 1.85199 -5.32713 188.195 -41.971
51.88 2.87928 -5.20786 179.24 2.97594 -5.33326 179.421 2.65754 -4.32223 -169.92 1.84829 -5.35288 188.174 -41.9816
51.897 2.87963 -5.23335 179.22 2.97536 -5.36013 179.401 2.65754 -4.32223 -169.92 1.84461 -5.37851 188.174 -42.0019
51.914 2.87998 -5.25884 179.209 2.97479 -5.38696 179.39 2.65754 -4.32223 -169.92 1.84093 -5.40425 188.152 -42.0125
51.9311 2.88033 -5.28439 179.189 2.97421 -5.41395 179.37 2.65754 -4.32223 -169.92 1.83725 -5.42996 188.152 -42.0329
51.948 2.8807 -5.30987 179.159 2.97367 -5.44069 179.34 2.65754 -4.32223 -169.92 1.83357 -5.45574 188.13 -42.0629
51.965 2.88108 -5.33538 179.139 2.97313 -5.46745 179.32 2.65754 -4.32223 -169.92 1.82993 -5.48133 188.099 -42.0832
51.982 2.88147 -5.36084 179.109 2.97262 -5.49415 179.29 2.65754 -4.32223 -169.92 1.82631 -5.50692 188.077 -42.1132
51.999 2.88187 -5.38637 179.088 2.97211 -5.52088 179.269 2.65754 -4.32223 -169.92 1.82269 -5.53255 188.046 -42.1335
52.016 2.88228 -5.41187 179.058 2.97198 -5.54709 179.239 2.79386 -5.6773 174.256 1.81909 -5.55813 188.024 -42.1635
52.033 2.88271 -5.43736 179.038 2.97185 -5.57327 179.219 2.79386 -5.6773 174.256 1.81552 -5.58365 187.993 -42.1838
52.05 2.88314 -5.46285 179.008 2.97174 -5.59963 179.189 2.79386 -5.6773 174.256 1.81194 -5.60919 187.971 -42.2138
52.067 2.88359 -5.48834 178.988 2.97163 -5.62607 179.169 2.79386 -5.6773 174.256 1.80837 -5.63487 187.939 -42.2341
52.0841 2.88405 -5.5139 178.958 2.97154 -5.65238 179.139 2.79386 -5.6773 174.256 1.80478 -5.66074 187.918 -42.2642
52.101 2.88451 -5.53937 178.937 2.97147 -5.67873 179.118 2.79386 -5.6773 174.256 1.80125 -5.68629 187.886 -42.2845
52.118 2.88499 -5.56484 178.927 2.9714 -5.70513 179.108 2.79386 -5.6773 174.256 1.7977 -5.712 187.864 -42.2952
52.135 2.88547 -5.59034 178.926 2.97133 -5.73149 179.107 2.79386 -5.6773 174.256 1.79414 -5.73775 187.864 -42.2961
52.152 2.88595 -5.61587 178.915 2.97127 -5.75773 179.096 2.79386 -5.6773 174.256 1.79059 -5.76349 187.864 -42.3068
52.169 2.88643 -5.64137 178.895 2.97122 -5.78411 179.076 2.79386 -5.6773 174.256 1.78705 -5.78906 187.864 -42.3272
52.186 2.88693 -5.66687 178.884 2.97117 -5.81042 179.065 2.79386 -5.6773 174.256 1.78351 -5.8148 187.843 -42.3378
52.203 2.88743 -5.69236 178.864 2.97114 -5.83672 179.045 2.79386 -5.6773 174.256 1.77998 -5.84044 187.843 -42.3582
52.22 2.88794 -5.71788 178.853 2.97111 -5.86295 179.034 2.79386 -5.6773 174.256 1.77646 -5.86613 187.821 -42.3689
52.2371 2.88845 -5.74342 178.833 2.97109 -5.88935 179.014 2.79386 -5.6773 174.256 1.77294 -5.89173 187.821 -42.3893
52.254 2.88897 -5.76886 178.822 2.97108 -5.91562 179.003 2.79386 -5.6773 174.256 1.76943 -5.91741 187.8 -42.3999
52.2711 2.8895 -5.79439 178.802 2.97107 -5.94206 178.982 2.79386 -5.6773 174.256 1.76591 -5.9431 187.8 -42.4203
52.288 2.89004 -5.81986 178.791 2.97108 -5.96832 178.972 2.79386 -5.6773 174.256 1.7624 -5.96887 187.778 -42.431
52.305 2.89058 -5.84536 178.771 2.97109 -5.9946 178.951 2.79386 -5.6773 174.256 1.75889 -5.9945 187.778 -42.4514
52.3221 2.89113 -5.87088 178.76 2.97112 -6.02089 178.941 2.79386 -5.6773 174.256 1.7554 -6.02019 187.756 -42.4621
52.339 2.89169 -5.89637 178.739 2.97115 -6.04719 178.92 2.79386 -5.6773 174.256 1.75191 -6.04581 187.756 -42.4825
52.356 2.89225 -5.92186 178.729 2.97119 -6.0734 178.91 2.79386 -5.6773 174.256 1.74843 -6.07148 187.735 -42.4931
52.373 2.89282 -5.94737 178.708 2.97123 -6.09965 178.889 2.79386 -5.6773 174.256 1.74495 -6.09708 187.735 -42.5135
52.3901 2.8934 -5.97287 178.698 2.97129 -6.12591 178.879 2.79386 -5.6773 174.256 1.74148 -6.12272 187.713 -42.5242
52.4071 2.89399 -5.99844 178.677 2.97135 -6.15234 178.858 2.79386 -5.6773 174.256 1.73801 -6.1484 187.713 -42.5446
52.424 2.89457 -6.02385 178.667 2.97142 -6.17842 178.847 2.79386 -5.6773 174.256 1.73454 -6.17408 187.692 -42.5553
52.4411 2.89517 -6.04939 178.666 2.9715 -6.20487 178.846 2.79386 -5.6773 174.256 1.73109 -6.19964 187.692 -42.5563
52.4581 2.89577 -6.07488 178.655 2.97158 -6.23107 178.836 2.79386 -5.6773 174.256 1.72761 -6.22544 187.692 -42.567
52.475 2.89636 -6.10036 178.654 2.97166 -6.25725 178.835 2.79386 -5.6773 174.256 1.72416 -6.25099 187.692 -42.5681
52.4921 2.89697 -6.12587 178.643 2.97175 -6.28346 178.824 2.79386 -5.6773 174.256 1.72069 -6.27661 187.692 -42.5788
52.5091 2.89757 -6.1514 178.642 2.97184 -6.30991 178.823 2.79386 -5.6773 174.256 1.71724 -6.30221 187.692 -42.5798
52.5261 2.89818 -6.17688 178.631 2.97193 -6.33624 178.812 2.79386 -5.6773 174.256 1.71375 -6.328 187.692 -42.5905
52.5431 2.89879 -6.20235 178.63 2.97203 -6.36245 178.811 2.79386 -5.6773 174.256 1.71028 -6.35369 187.692 -42.5916
52.56 2.8994 -6.22781 178.62 2.97213 -6.38878 178.801 2.79386 -5.6773 174.256 1.70683 -6.3793 187.692 -42.6023
52.5771 2.90001 -6.25338 178.619 2.97224 -6.41511 178.8 2.79386 -5.6773 174.256 1.70334 -6.40511 187.692 -42.6033
52.5941 2.90063 -6.27886 178.608 2.97234 -6.44151 178.789 2.79386 -5.6773 174.256 1.69988 -6.43075 187.692 -42.6139
52.6111 2.90125 -6.30437 178.607 2.97246 -6.46785 178.788 2.79386 -5.6773 174.256 1.69639 -6.45655 187.692 -42.6149
52.6281 2.90187 -6.32984 178.596 2.97257 -6.49405 178.777 2.79386 -5.6773 174.256 1.69292 -6.48226 187.692 -42.6256
52.6451 2.9025 -6.35535 178.595 2.9727 -6.52032 178.776 2.79386 -5.6773 174.256 1.68946 -6.50788 187.692 -42.6266
52.6621 2.90312 -6.38085 178.585 2.97282 -6.54652 178.766 2.79386 -5.6773 174.256 1.68599 -6.53354 187.692 -42.6373
52.6791 2.90375 -6.40634 178.584 2.97295 -6.57291 178.765 2.79386 -5.6773 174.256 1.68254 -6.55912 187.692 -42.6383
52.6961 2.90439 -6.43184 178.573 2.97308 -6.59922 178.754 2.79386 -5.6773 174.256 1.67905 -6.58493 187.692 -42.649
52.7131 2.90502 -6.45737 178.572 2.97322 -6.62543 178.753 2.79386 -5.6773 174.256 1.67558 -6.61065 187.692 -42.6499
52.7301 2.90566 -6.48284 178.561 2.97336 -6.65164 178.742 2.79386 -5.6773 174.256 1.67213 -6.63622 187.692 -42.6606
52.7471 2.9063 -6.50836 178.56 2.9735 -6.67796 178.741 2.79386 -5.6773 174.256 1.66866 -6.66185 187.692 -42.6616
52.7641 2.90694 -6.53385 178.569 2.97364 -6.70411 178.75 2.79386 -5.6773 174.256 1.66519 -6.68757 187.692 -42.6528
52.7811 2.90758 -6.55931 178.568 2.97379 -6.73047 178.749 2.79386 -5.6773 174.256 1.66175 -6.71307 187.692 -42.6538
52.798 2.90821 -6.58478 178.577 2.97393 -6.75659 178.758 2.79386 -5.6773 174.256 1.65826 -6.73887 187.692 -42.6451
52.8151 2.90885 -6.61032 178.576 2.97407 -6.78289 178.757 2.79386 -5.6773 174.256 1.65481 -6.76443 187.692 -42.646
52.8321 2.90948 -6.63583 178.585 2.97421 -6.80915 178.766 2.79386 -5.6773 174.256 1.65134 -6.79014 187.692 -42.6373
52.8491 2.91011 -6.66131 178.584 2.97435 -6.83546 178.765 2.79386 -5.6773 174.256 1.64788 -6.81574 187.692 -42.6382
52.8661 2.91074 -6.6868 178.592 2.97449 -6.86182 178.773 2.79386 -5.6773 174.256 1.6444 -6.84149 187.692 -42.6295
52.8831 2.91136 -6.71236 178.592 2.97462 -6.88811 178.772 2.79386 -5.6773 174.256 1.64092 -6.8673 187.692 -42.6304
52.9001 2.91199 -6.73782 178.581 2.97477 -6.91443 178.762 2.79386 -5.6773 174.256 1.63746 -6.89292 187.692 -42.6411
52.9171 2.91262 -6.7633 178.58 2.97491 -6.94064 178.761 2.79386 -5.6773 174.256 1.63398 -6.91865 187.692 -42.642
52.9341 2.91326 -6.78879 178.569 2.97506 -6.967 178.75 2.79386 -5.6773 174.256 1.63052 -6.94429 187.692 -42.6527
52.9511 2.9139 -6.8143 178.568 2.97522 -6.99323 178.749 2.79386 -5.6773 174.256 1.62704 -6.97006 187.692 -42.6537
52.9681 2.91454 -6.8398 178.558 2.97537 -7.01951 178.738 2.79386 -5.6773 174.256 1.62357 -6.99573 187.692 -42.6644
52.9851 2.91518 -6.86531 178.557 2.97553 -7.04577 178.737 2.79386 -5.6773 174.256 1.6201 -7.02139 187.692 -42.6653
53.0021 2.91582 -6.8908 178.546 2.97491 -7.07075 178.727 2.53106 -6.6719 -165.199 1.61664 -7.04707 187.692 -42.676
53.0191 2.91647 -6.91639 178.545 2.9743 -7.09567 178.726 2.53106 -6.6719 -165.199 1.61315 -7.07291 187.692 -42.677
53.0361 2.91712 -6.94179 178.534 2.97371 -7.1204 178.715 2.53106 -6.6719 -165.199 1.6097 -7.09844 187.692 -42.6875
53.0531 2.91777 -6.96725 178.534 2.97311 -7.1452 178.714 2.53106 -6.6719 -165.199 1.60625 -7.12396 187.692 -42.6885
53.0701 2.91843 -6.99277 178.523 2.97252 -7.17009 178.704 2.53106 -6.6719 -165.199 1.60279 -7.1496 187.692 -42.6991
53.0871 2.91909 -7.01829 178.522 2.97193 -7.19509 178.703 2.53106 -6.6719 -165.199 1.59933 -7.17524 187.692 -42.7
53.1041 2.91974 -7.04378 178.531 2.97134 -7.22 178.712 2.53106 -6.6719 -165.199 1.59585 -7.20099 187.692 -42.6913
53.1211 2.9204 -7.06927 178.53 2.97076 -7.24486 178.711 2.53106 -6.6719 -165.199 1.59238 -7.22664 187.692 -42.6922
53.1381 2.92105 -7.09475 178.539 2.97018 -7.26966 178.719 2.53106 -6.6719 -165.199 1.58892 -7.25226 187.692 -42.6834
53.1551 2.9217 -7.12027 178.538 2.9696 -7.29453 178.718 2.53106 -6.6719 -165.199 1.58547 -7.27783 187.692 -42.6844
53.1721 2.92235 -7.14575 178.527 2.96903 -7.31948 178.708 2.53106 -6.6719 -165.199 1.58201 -7.30342 187.692 -42.695
53.1891 2.92301 -7.17128 178.526 2.96846 -7.34434 178.707 2.53106 -6.6719 -165.199 1.57854 -7.32916 187.692 -42.6959
53.2061 2.92367 -7.19677 178.515 2.9679 -7.36915 178.696 2.53106 -6.6719 -165.199 1.57508 -7.35473 187.692 -42.7065
53.2231 2.92433 -7.22222 178.514 2.96735 -7.39401 178.695 2.53106 -6.6719 -165.199 1.57164 -7.38022 187.692 -42.7075
53.2401 2.92499 -7.24774 178.504 2.96679 -7.41906 178.685 2.53106 -6.6719 -165.199 1.56817 -7.40589 187.692 -42.7181
53.2571 2.92566 -7.27321 178.503 2.96625 -7.4439 178.684 2.53106 -6.6719 -165.199 1.5647 -7.43164 187.692 -42.7191
53.2741 2.92633 -7.29873 178.492 2.96571 -7.4688 178.673 2.53106 -6.6719 -165.199 1.56124 -7.45726 187.692 -42.7298
