0.0160176	-0.0387216
0.0178481	-0.037916
0.0197646	-0.0373438
0.0217184	-0.0369167
0.0236051	-0.036253
0.0254625	-0.0355114
0.0272892	-0.034697
0.0290023	-0.033665
0.0308289	-0.0328504
0.0327483	-0.0322881
0.0346958	-0.0318328
0.0366527	-0.0314199
0.0385592	-0.0308154
0.0403542	-0.0299336
0.0420706	-0.0289069
0.0437677	-0.0278487
0.0452927	-0.0265547
0.0467602	-0.0251958
0.0484107	-0.0240663
0.0501754	-0.0231251
0.0519714	-0.0222451
0.0538653	-0.0216024
0.0558035	-0.021109
0.0577884	-0.020864
0.0597878	-0.0209129
0.061775	-0.0211392
0.0637578	-0.0214011
0.0657259	-0.0217569
0.0676565	-0.0222791
0.0695547	-0.022909
0.0715128	-0.023316
0.0735026	-0.0235183
0.0755024	-0.0235409
0.0775021	-0.0235028
0.0794895	-0.0232784
0.0814334	-0.0228083
0.0833701	-0.022309
0.0853056	-0.0218051
0.0872115	-0.021199
0.089164	-0.0207658
0.0911486	-0.0205178
0.0931448	-0.0203952
0.0951448	-0.0203894
0.0971266	-0.0206586
0.0991165	-0.0208597
0.101106	-0.0210669
0.103094	-0.0212872
0.105068	-0.0216056
0.107008	-0.0220915
0.108984	-0.0223997
0.110969	-0.0226427
0.112965	-0.0227813
0.114961	-0.0228971
0.116956	-0.0227509
0.118923	-0.0223923
0.120839	-0.0218177
0.122789	-0.0213708
0.124782	-0.0212065
0.126781	-0.0212688
0.128779	-0.0213561
0.130779	-0.0213434
0.132775	-0.0212114
0.134737	-0.0208249
0.136653	-0.0202534
0.138503	-0.0194933
0.140234	-0.0184901
0.141873	-0.0173451
0.143332	-0.0159768
0.14474	-0.0145563
0.146046	-0.0130417
0.147303	-0.0114857
0.148495	-0.00987989
0.149652	-0.0082487
0.150771	-0.00659097
0.15181	-0.00488224
0.152584	-0.00303786
0.153159	-0.00112235
0.15364	0.000818981
0.153959	0.00279343
0.154418	0.00474005
0.154991	0.00665613
0.155658	0.00854148
0.156365	0.0104122
0.157165	0.0122457
0.158098	0.0140144
0.159188	0.0156914
0.160407	0.0172773
0.161718	0.0187875
0.163214	0.0201149
0.164757	0.0213865
0.166311	0.0226455
0.168001	0.0237157
0.169788	0.0246144
0.171674	0.0252783
0.173621	0.0257366
0.175611	0.0259368
0.177609	0.0260319
0.179603	0.0258833
0.181579	0.0255751
0.183555	0.0252665
0.185469	0.0246862
0.187302	0.0238847
0.189034	0.0228853
0.190826	0.0219973
0.192682	0.0212522
0.194596	0.0206701
0.196528	0.0201544
0.198485	0.01974
0.200462	0.0194423
0.202445	0.0191815
0.204443	0.0190811
0.206436	0.0192414
0.208407	0.0195825
0.210405	0.0196697
0.2124	0.0195248
0.214388	0.0193042
0.216381	0.0191404
0.218373	0.0189638
0.220333	0.0185669
0.22225	0.0179957
0.224151	0.0173728
0.225997	0.0166052
0.227748	0.0156376
0.22945	0.0145872
0.231091	0.0134447
0.232685	0.0122357
0.234241	0.0109795
